id,name,now_cost,position,team,goals_conceded,points_per_game_rank,selected_rank_type,starts_per_90,penalties_saved,creativity_rank,chance_of_playing_next_round,penalties_order,bonus,transfers_out_event,bps,expected_goals_conceded_per_90,red_cards,influence_rank,expected_assists,threat_rank_type,region,now_cost_rank_type,points_per_game,now_cost_rank,clean_sheets,influence,yellow_cards,points_per_game_rank_type,total_points,expected_goals,creativity,own_goals,creativity_rank_type,expected_goals_per_90,news,expected_goal_involvements,cost_change_event,cost_change_start,threat_rank,transfers_in,expected_goal_involvements_per_90,status,ep_next,penalties_missed,saves_per_90,selected_by_percent,minutes,transfers_in_event,dreamteam_count,expected_goals_conceded,clean_sheets_per_90,ict_index_rank,form,ep_this,selected_rank,saves,in_dreamteam,form_rank_type,direct_freekicks_order,news_added,ict_index,cost_change_start_fall,starts,web_name,value_form,event_points,transfers_out,expected_assists_per_90,cost_change_event_fall,goals_scored,chance_of_playing_this_round,ict_index_rank_type,corners_and_indirect_freekicks_order,influence_rank_type,assists,threat,goals_conceded_per_90,value_season,form_rank
323,Ryan Gravenberch,50,MID,Liverpool,1,158,75,1.0,0,116,,,0,5169,58,0.65,0,147,0.56,113,152.0,154,2.2,238,3,50.4,2,71,9,0.04,39.7,0,84,0.01,,0.60,0,0,191,59899,0.15,a,2.5,0,0.0,0.6,360,10288,0,2.61,0.75,161,2.0,2.5,232,0,False,66,,,10.3,0,4,Gravenberch,0.4,1,24416,0.14,0,0,,89,,55,0,13.0,0.25,1.8,147
324,Curtis Jones,53,MID,Liverpool,0,350,190,0.0,0,347,100.0,,0,302,2,1.2,0,382,0.01,282,241.0,110,1.0,176,0,0.8,0,177,1,0.00,0.7,0,191,0.0,,0.01,0,-2,623,1239,0.06,a,0.8,0,0.0,0.1,15,334,0,0.20,0.0,389,0.3,0.8,495,0,False,185,,2024-08-27T11:00:05.666567Z,0.2,2,0,Jones,0.1,1,7326,0.06,0,0,100.0,199,,193,0,0.0,0.0,0.2,365
325,Caoimhin Kelleher,44,GKP,Liverpool,0,490,46,0.0,0,467,,,0,1312,0,0.0,0,481,0.00,37,104.0,30,0.0,535,0,0.0,0,61,0,0.00,0.0,0,41,0.0,,0.00,0,-1,417,7188,0.0,a,0.5,0,0.0,0.3,0,4884,0,0.00,0.0,487,0.0,0.5,314,0,False,59,,,0.0,1,0,Kelleher,0.0,0,11353,0.0,0,0,,61,,61,0,0.0,0.0,0.0,475
326,Ibrahima Konaté,51,DEF,Liverpool,1,70,25,0.9,0,212,,,1,22407,80,0.64,0,104,0.04,27,73.0,19,4.0,182,2,65.6,0,21,16,0.23,15.8,0,59,0.07,,0.27,1,1,148,552328,0.08,a,5.5,0,0.0,5.9,299,73700,0,2.12,0.6,151,5.0,5.5,69,0,False,6,,,10.7,-1,3,Konaté,1.0,2,186375,0.01,-1,0,,43,,36,0,25.0,0.3,3.1,33
327,Luis Díaz,78,MID,Liverpool,0,3,6,1.26,0,30,,,5,69833,115,0.45,0,5,0.59,8,48.0,9,8.8,13,4,149.2,0,2,35,2.04,90.9,0,25,0.64,,2.63,1,3,14,1797198,0.83,a,11.2,0,0.0,23.1,286,315552,2,1.44,1.26,8,10.7,11.2,15,0,True,1,,,37.9,-3,4,Luis Díaz,1.4,3,404235,0.19,-1,3,,7,,3,1,139.0,0.0,4.5,2
328,Mohamed Salah,127,MID,Liverpool,1,2,1,1.02,0,29,,2.0,8,62855,141,0.67,0,2,1.16,1,63.0,1,10.8,2,3,183.8,0,1,43,1.83,92.7,0,24,0.47,,2.99,0,2,2,1617463,0.77,a,10.2,0,0.0,47.0,352,147281,2,2.61,0.77,3,9.7,10.2,2,0,True,2,4.0,,49.3,-2,4,M.Salah,0.8,2,380162,0.3,0,3,,2,,1,3,217.0,0.26,3.4,3
329,Alexis Mac Allister,64,MID,Liverpool,0,144,44,1.09,0,55,,,0,14838,53,0.63,0,194,0.81,76,10.0,39,2.5,59,3,40.4,0,64,10,0.16,63.3,0,45,0.04,,0.97,0,-1,128,47529,0.26,a,2.8,0,0.0,2.0,329,5359,0,2.31,0.82,111,2.3,2.8,135,0,False,57,,,13.5,1,4,Mac Allister,0.4,1,129489,0.22,0,0,,65,5.0,75,0,32.0,0.0,1.6,132
330,James McConnell,45,MID,Liverpool,0,549,218,0.0,0,542,100.0,,0,303,0,0.0,0,541,0.00,205,,257,0.0,452,0,0.0,0,230,0,0.00,0.0,0,230,0.0,,0.00,0,0,507,1760,0.0,a,0.5,0,0.0,0.0,0,251,0,0.00,0.0,546,0.0,0.5,535,0,False,221,,2024-09-10T11:24:32.362482Z,0.0,0,0,McConnell,0.0,0,2060,0.0,0,0,100.0,228,,224,0,0.0,0.0,0.0,537
331,Tyler Morton,45,MID,Liverpool,0,531,202,0.0,0,522,100.0,,0,343,0,0.0,0,523,0.00,190,241.0,240,0.0,419,0,0.0,0,216,0,0.00,0.0,0,216,0.0,,0.00,0,0,483,2010,0.0,a,0.5,0,0.0,0.1,0,248,0,0.00,0.0,528,0.0,0.5,510,0,False,207,,2024-09-10T11:27:39.864039Z,0.0,0,0,Morton,0.0,0,2547,0.0,0,0,100.0,214,,210,0,0.0,0.0,0.0,519
332,Nathaniel Phillips,40,DEF,Liverpool,0,423,156,0.0,0,398,0.0,,0,1181,0,0.0,0,413,0.00,113,,173,0.0,599,0,0.0,0,136,0,0.00,0.0,0,135,0.0,Loaned to Derby County,0.00,0,0,339,4026,0.0,u,0.0,0,0.0,0.1,0,0,0,0.00,0.0,419,0.0,0.0,422,0,False,132,,2024-08-31T06:18:33.693343Z,0.0,0,0,N.Phillips,0.0,0,11816,0.0,0,0,0.0,137,,137,0,0.0,0.0,0.0,404
333,Jarell Quansah,42,DEF,Liverpool,0,282,50,2.0,0,350,100.0,,0,22255,7,0.62,0,279,0.00,149,241.0,154,1.0,568,0,15.8,0,89,1,0.00,0.5,0,117,0.0,,0.00,0,-3,393,37806,0.0,a,0.5,0,0.0,1.9,45,3376,0,0.31,0.0,342,0.0,0.5,137,0,False,164,,2024-08-23T09:30:06.099816Z,1.6,3,1,Quansah,0.0,0,426825,0.0,0,0,100.0,113,,103,0,0.0,0.0,0.2,454
334,Rhys Williams,40,DEF,Liverpool,0,428,167,0.0,0,405,0.0,,0,708,0,0.0,0,419,0.00,116,,177,0.0,606,0,0.0,0,138,0,0.00,0.0,0,139,0.0,Loaned to Morecambe,0.00,0,0,345,828,0.0,u,0.0,0,0.0,0.1,0,0,0,0.00,0.0,425,0.0,0.0,457,0,False,134,,2024-08-22T11:18:16.485954Z,0.0,0,0,R.Williams,0.0,0,10219,0.0,0,0,0.0,140,,140,0,0.0,0.0,0.0,409
335,Andrew Robertson,60,DEF,Liverpool,1,47,20,1.11,0,22,,,0,33407,84,0.66,0,163,0.48,4,243.0,4,4.8,77,3,46.6,1,13,19,0.30,107.1,0,4,0.08,,0.78,0,0,66,532131,0.21,a,4.8,0,0.0,7.8,324,41905,0,2.36,0.83,49,4.3,4.8,56,0,False,15,,,21.0,0,4,Robertson,0.7,1,248751,0.13,0,0,,8,2.0,66,0,56.0,0.28,3.2,54
336,Dominik Szoboszlai,65,MID,Liverpool,1,73,35,1.0,0,10,,,1,21059,71,0.65,0,119,0.88,49,98.0,30,4.0,49,3,61.6,2,28,16,0.40,151.7,0,8,0.1,,1.28,0,0,81,159989,0.32,a,3.5,0,0.0,2.5,360,18325,0,2.61,0.75,30,3.0,3.5,114,0,False,47,2.0,,26.3,0,4,Szoboszlai,0.5,1,142040,0.22,0,0,,21,4.0,43,2,49.0,0.25,2.5,106
337,Konstantinos Tsimikas,47,DEF,Liverpool,0,314,121,0.0,0,315,,,0,1879,11,0.71,0,334,0.01,203,83.0,44,1.0,342,0,6.6,0,109,3,0.00,2.1,0,101,0.0,,0.01,-1,-3,551,5522,0.03,a,1.2,0,0.0,0.2,33,1118,0,0.26,0.0,356,0.7,1.2,342,0,False,93,,,1.0,3,0,Tsimikas,0.1,1,28872,0.03,1,0,,115,3.0,114,0,0.0,0.0,0.6,286
339,Virgil van Dijk,60,DEF,Liverpool,1,35,6,1.0,0,213,,,1,38447,92,0.65,0,51,0.07,24,152.0,3,5.0,76,3,87.8,1,8,20,0.16,15.8,0,60,0.04,,0.23,0,0,115,379132,0.06,a,5.2,0,0.0,14.8,360,67331,0,2.61,0.75,105,4.7,5.2,25,0,False,9,3.0,,13.8,0,4,Virgil,0.8,2,269543,0.02,0,0,,24,,15,0,35.0,0.25,3.3,39
636,Federico Chiesa,70,MID,Liverpool,0,656,104,0.0,0,657,,,0,6035,0,0.0,0,657,0.00,301,106.0,15,0.0,26,0,0.0,0,302,0,0.00,0.0,0,302,0.0,,0.00,0,0,656,35233,0.0,a,0.5,0,0.0,0.3,0,3961,0,0.00,0.0,657,0.0,0.5,311,0,False,301,,,0.0,0,0,Chiesa,0.0,0,15546,0.0,0,0,,302,,302,0,0.0,0.0,0.0,655
340,Manuel Akanji,55,DEF,Man City,3,127,28,1.0,0,91,,,0,29874,57,0.75,0,96,0.28,99,207.0,11,2.8,115,1,68.2,1,38,11,0.00,46.9,0,15,0.0,,0.28,0,0,306,231869,0.07,a,1.7,0,0.0,5.4,360,11358,0,2.99,0.25,132,1.7,2.7,75,0,False,53,,,11.8,0,4,Akanji,0.3,2,182628,0.07,0,0,,34,,33,0,2.0,0.75,2.0,181
341,Nathan Aké,53,DEF,Man City,0,349,66,0.0,0,353,0.0,,0,27467,4,4.05,0,356,0.00,213,152.0,18,1.0,173,0,3.4,0,115,1,0.00,0.5,0,118,0.0,Muscle injury - Expected back 20 Oct,0.00,-1,-2,622,17999,0.0,i,0.0,0,0.0,1.3,2,78,0,0.09,0.0,376,0.3,0.0,180,0,False,120,,2024-09-11T12:30:07.044166Z,0.4,2,0,Aké,0.1,0,165543,0.0,1,0,0.0,123,,122,0,0.0,0.0,0.2,364
342,Bernardo Veiga de Carvalho e Silva,66,MID,Man City,2,74,21,0.98,0,21,,,2,74741,66,0.68,0,135,0.77,14,173.0,22,4.0,40,1,56.2,0,29,16,0.53,107.3,0,18,0.17,,1.30,0,1,27,458008,0.42,a,3.3,0,0.0,6.0,276,17120,0,2.07,0.33,31,3.3,4.3,67,0,False,39,,,25.3,-1,3,Bernardo,0.5,1,352434,0.25,0,0,,22,4.0,50,2,90.0,0.65,2.4,90
343,Oscar Bobb,48,MID,Man City,0,592,165,0.0,0,585,0.0,,0,1006,0,0.0,0,586,0.00,242,161.0,225,0.0,337,0,0.0,0,265,0,0.00,0.0,0,265,0.0,Leg injury - Expected back 14 Dec,0.00,0,-2,554,1511,0.0,i,0.0,0,0.0,0.1,0,206,0,0.00,0.0,590,0.0,0.0,452,0,False,259,,2024-08-14T22:30:05.558994Z,0.0,2,0,Bobb,0.0,0,23909,0.0,0,0,0.0,264,,261,0,0.0,0.0,0.0,583
344,Scott Carson,40,GKP,Man City,0,403,54,0.0,0,375,,,0,676,0,0.0,0,392,0.00,1,241.0,40,0.0,570,0,0.0,0,28,0,0.00,0.0,0,6,0.0,,0.00,0,0,316,6371,0.0,a,0.0,0,0.0,0.2,0,708,0,0.00,0.0,398,0.0,1.0,362,0,False,26,,,0.0,0,0,Carson,0.0,0,5692,0.0,0,0,,28,,28,0,0.0,0.0,0.0,382
345,Kevin De Bruyne,96,MID,Man City,3,60,16,1.01,0,2,75.0,4.0,2,165412,89,0.73,0,36,2.17,22,21.0,5,4.5,6,1,98.8,1,21,18,1.21,246.8,0,2,0.31,Groin Injury - 75% chance of playing,3.38,0,1,38,633383,0.86,d,3.8,0,0.0,9.9,356,25842,1,2.90,0.25,4,5.0,6.0,45,0,False,16,1.0,2024-09-18T23:00:07.299083Z,42.7,-1,4,De Bruyne,0.5,2,546868,0.55,0,1,,3,1.0,13,1,82.0,0.76,1.9,34
346,Jérémy Doku,65,MID,Man City,2,147,33,1.19,0,34,,,0,59235,55,0.63,0,208,0.76,40,21.0,29,2.3,48,1,36.8,0,67,7,0.18,86.1,0,28,0.07,,0.94,0,0,67,265259,0.37,a,1.3,0,0.0,3.1,227,5259,0,1.59,0.4,71,1.3,2.3,105,0,False,115,,,17.9,0,3,Doku,0.2,0,328032,0.3,0,0,,46,,85,0,56.0,0.79,1.1,220
347,Ederson Santana de Moraes,55,GKP,Man City,3,45,10,1.0,0,268,,,2,27354,71,0.75,0,37,0.01,68,30.0,2,4.8,108,1,98.4,0,7,19,0.00,10.0,0,3,0.0,,0.01,0,0,633,219451,0.0,a,3.7,0,2.5,8.1,360,19433,0,2.99,0.25,147,3.7,4.7,54,10,False,7,,,10.9,0,4,Ederson M.,0.7,7,217789,0.0,0,0,,6,,9,1,0.0,0.75,3.5,72
348,Phil Foden,93,MID,Man City,0,381,22,0.0,0,296,100.0,,0,58530,6,1.44,0,316,0.01,302,241.0,6,1.0,7,0,9.0,0,198,1,0.00,3.7,0,168,0.0,,0.01,0,-2,659,134292,0.02,a,0.0,0,0.0,5.6,45,15025,0,0.72,0.0,351,0.0,1.0,71,0,False,302,,2024-08-30T13:30:05.725653Z,1.3,2,0,Foden,0.0,0,1299902,0.02,0,0,100.0,174,3.0,155,0,0.0,0.0,0.1,658
349,Jack Grealish,64,MID,Man City,2,256,120,1.04,0,66,100.0,,0,1522,30,0.74,0,250,0.40,33,241.0,33,1.3,53,0,21.4,1,132,4,0.48,57.9,0,53,0.25,,0.88,0,-1,57,10699,0.46,a,1.3,0,0.0,0.2,173,2167,0,1.43,0.0,99,1.3,2.3,344,0,False,113,,2024-08-12T14:30:04.663213Z,14.4,1,2,Grealish,0.2,2,11025,0.21,0,0,100.0,59,,112,0,64.0,1.04,0.6,218
350,Joško Gvardiol,60,DEF,Man City,2,116,4,0.87,0,133,,,1,233431,65,0.57,0,109,0.65,10,97.0,7,3.0,85,1,64.6,0,36,12,0.13,34.1,0,25,0.04,,0.78,0,0,87,499056,0.23,a,1.7,0,0.0,25.2,312,14790,0,1.98,0.29,97,1.7,2.7,13,0,False,54,,,14.5,0,3,Gvardiol,0.3,1,1110759,0.19,0,0,,21,,38,0,46.0,0.58,2.0,186
351,Erling Haaland,152,FWD,Man City,3,1,1,1.0,0,204,100.0,1.0,11,35140,262,0.75,0,1,0.16,1,161.0,1,13.5,1,1,312.6,1,1,54,4.88,16.5,0,20,1.22,,5.04,0,2,1,1973690,1.26,a,15.7,0,0.0,70.0,359,264346,3,2.99,0.25,1,15.7,12.5,1,0,True,1,3.0,2024-09-13T15:00:06.985607Z,60.2,-2,4,Haaland,1.0,13,270605,0.04,0,9,75.0,1,,1,0,272.0,0.75,3.6,1
352,Julián Álvarez,70,FWD,Man City,0,657,59,0.0,0,658,0.0,,0,531,0,0.0,0,658,0.00,72,,12,0.0,28,0,0.0,0,72,0,0.00,0.0,0,72,0.0,Transferred to Atletico Madrid,0.00,0,0,657,0,0.0,u,0.0,0,0.0,0.1,0,0,0,0.00,0.0,658,0.0,0.0,428,0,False,72,,2024-08-13T07:07:51.627006Z,0.0,0,0,J.Alvarez,0.0,0,27388,0.0,0,0,0.0,72,,72,0,0.0,0.0,0.0,656
353,João Cavaco Cancelo,53,DEF,Man City,0,637,112,0.0,0,634,0.0,,0,3385,0,0.0,0,634,0.00,212,,17,0.0,171,0,0.0,0,214,0,0.00,0.0,0,215,0.0,Permanent transfer to Saudi club Al-Hilal,0.00,0,-2,621,4654,0.0,u,0.0,0,0.0,0.3,0,0,0,0.00,0.0,637,0.0,0.0,308,0,False,215,,2024-08-29T11:05:25.670531Z,0.0,2,0,João Cancelo,0.0,0,69546,0.0,0,0,0.0,215,,215,0,0.0,0.0,0.0,635
354,Mateo Kovačić,55,MID,Man City,3,92,54,1.31,0,96,100.0,,3,23018,81,0.97,0,59,0.21,126,97.0,65,3.5,106,1,83.8,1,37,14,0.13,44.2,0,71,0.04,,0.34,0,0,221,220958,0.11,a,1.0,0,0.0,1.5,274,6727,1,2.95,0.33,107,1.0,2.0,169,0,False,133,,2024-08-24T19:30:05.896156Z,13.7,0,4,Kovačić,0.2,0,176520,0.07,0,1,100.0,64,,22,0,9.0,0.99,2.5,263
355,Rico Lewis,47,DEF,Man City,3,80,12,1.14,0,105,,,1,63972,56,0.84,0,90,0.18,13,241.0,45,3.8,343,1,71.2,0,26,15,0.62,41.7,0,20,0.18,,0.80,0,2,93,1215340,0.23,a,3.0,0,0.0,11.0,315,59596,0,2.95,0.29,84,3.0,4.0,37,0,False,30,,,15.4,-2,4,Lewis,0.6,1,230818,0.05,0,0,,13,,29,1,42.0,0.86,3.2,97
356,Matheus Luiz Nunes,49,MID,Man City,0,178,166,0.0,0,222,,,0,1142,24,0.99,0,241,0.17,143,173.0,209,2.0,317,0,24.4,0,81,6,0.00,15.3,0,137,0.0,,0.17,0,-1,255,8199,0.76,a,2.0,0,0.0,0.1,20,662,0,0.22,0.0,269,2.0,3.0,456,0,False,63,,,4.6,1,0,Matheus N.,0.4,1,4759,0.76,0,0,,134,,106,1,6.0,0.0,1.2,144
357,James McAtee,48,MID,Man City,0,317,207,0.0,0,339,,,0,542,3,0.0,0,388,0.02,158,241.0,224,1.0,336,0,0.2,0,153,1,0.00,1.0,0,186,0.0,,0.02,-1,-2,291,1689,1.8,a,0.3,0,0.0,0.1,1,310,0,0.00,0.0,382,0.3,1.3,517,0,False,169,,,0.3,2,0,McAtee,0.1,0,5677,1.8,1,0,,194,,198,0,2.0,0.0,0.2,346
358,Stefan Ortega Moreno,54,GKP,Man City,0,638,33,0.0,0,635,,,0,2528,0,0.0,0,635,0.00,66,80.0,4,0.0,136,0,0.0,0,69,0,0.00,0.0,0,67,0.0,,0.00,0,-1,624,1465,0.0,a,0.0,0,0.0,0.6,0,163,0,0.00,0.0,638,0.0,1.0,237,0,False,68,,,0.0,1,0,Ortega Moreno,0.0,0,30147,0.0,0,0,,69,,69,0,0.0,0.0,0.0,636
360,Rodrigo 'Rodri' Hernandez,64,MID,Man City,0,376,45,0.0,0,207,100.0,,0,9290,13,0.08,0,327,0.08,297,200.0,37,1.0,57,0,7.6,0,196,1,0.00,16.3,0,131,0.0,,0.08,0,-1,649,32079,0.16,a,0.3,0,0.0,1.9,45,10113,0,0.04,0.0,321,0.3,1.3,139,0,False,195,,2024-08-16T13:30:05.854954Z,2.4,1,0,Rodrigo,0.0,1,300284,0.16,0,0,100.0,159,,162,0,0.0,0.0,0.2,378
361,Rúben Gato Alves Dias,55,DEF,Man City,2,191,33,0.98,0,173,,,0,34165,41,0.68,0,149,0.07,47,173.0,10,2.0,112,1,49.8,1,57,8,0.28,22.6,1,41,0.09,,0.35,0,0,192,172711,0.11,a,0.7,0,0.0,4.3,276,7516,0,2.07,0.33,184,0.7,1.7,86,0,False,97,,,8.6,0,3,Rúben,0.1,1,177865,0.02,0,0,,55,,56,0,13.0,0.65,1.5,304
362,John Stones,54,DEF,Man City,1,353,59,0.73,0,270,,,0,8834,7,0.67,0,339,0.04,98,241.0,14,1.0,138,0,6.0,1,116,2,0.00,9.0,0,84,0.0,,0.04,0,-1,304,21581,0.03,a,0.7,0,0.0,1.6,123,3329,0,0.92,0.0,344,0.7,1.7,158,0,False,96,,,1.6,1,1,Stones,0.1,1,98012,0.03,0,0,,114,,115,0,2.0,0.73,0.4,300
363,Kyle Walker,53,DEF,Man City,1,241,29,0.98,0,196,,,0,28018,11,1.03,0,323,0.14,88,241.0,16,1.5,167,0,8.4,0,72,3,0.03,17.6,0,52,0.03,,0.17,-1,-2,276,61861,0.17,a,1.0,0,0.0,5.2,92,9306,0,1.05,0.0,307,1.0,2.0,78,0,False,84,,,2.9,2,1,Walker,0.2,2,487658,0.14,1,0,,101,,111,0,3.0,0.98,0.6,258
571,Sávio 'Savinho' Moreira de Oliveira,65,MID,Man City,2,87,58,1.32,0,33,100.0,,1,17200,48,0.68,0,173,0.47,24,30.0,32,3.7,52,0,43.0,1,36,11,0.74,88.4,0,27,0.32,,1.21,0,0,42,238116,0.53,a,3.3,0,0.0,1.3,205,11390,0,1.55,0.0,53,3.3,3.2,179,0,False,38,,2024-08-31T21:00:04.946429Z,20.6,0,3,Sávio,0.5,1,176142,0.21,0,0,75.0,34,2.0,62,2,75.0,0.88,1.7,89
607,Nico O'Reilly,50,MID,Man City,0,625,268,0.0,0,621,,,0,94,0,0.0,0,619,0.00,274,241.0,158,0.0,244,0,0.0,0,285,0,0.00,0.0,0,284,0.0,,0.00,0,0,605,446,0.0,a,0.0,0,0.0,0.0,0,63,0,0.00,0.0,623,0.0,1.0,609,0,False,283,,,0.0,0,0,O’Reilly,0.0,0,719,0.0,0,0,,285,,282,0,0.0,0.0,0.0,621
625,Ilkay Gündogan,65,MID,Man City,1,258,97,0.69,0,42,,,0,3940,21,0.96,0,257,0.35,101,80.0,24,1.3,42,0,20.4,0,134,4,0.08,76.9,0,35,0.05,,0.43,0,0,167,40290,0.29,a,1.3,0,0.0,0.3,131,5454,0,1.40,0.0,135,1.3,2.3,295,0,False,114,,,11.6,0,1,Gündogan,0.2,2,20479,0.24,0,0,,77,,119,0,19.0,0.69,0.6,219
626,Issa Kaboré,45,DEF,Man City,0,543,211,0.0,0,534,0.0,,0,151,0,0.0,0,535,0.00,198,,99,0.0,439,0,0.0,0,204,0,0.00,0.0,0,205,0.0,Loaned to Benfica,0.00,0,0,498,491,0.0,u,0.0,0,0.0,0.0,0,0,0,0.00,0.0,540,0.0,0.0,626,0,False,205,,2024-09-05T10:37:05.659734Z,0.0,0,0,Kaboré,0.0,0,508,0.0,0,0,0.0,206,,206,0,0.0,0.0,0.0,531
364,Amad Diallo,50,MID,Man Utd,1,69,25,1.04,0,13,,,0,20224,65,1.12,0,50,0.73,29,54.0,160,4.0,251,2,88.8,1,25,16,0.38,135.8,0,11,0.13,,1.11,0,0,51,341170,0.38,a,4.3,0,0.0,4.9,260,87792,0,3.25,0.69,21,4.3,4.8,81,0,False,22,,,29.6,0,3,Amad,0.9,6,206757,0.25,0,1,,15,2.0,19,1,71.0,0.35,3.2,50
365,Antony Matheus dos Santos,58,MID,Man Utd,1,371,121,0.0,0,264,,,0,1879,3,54.0,0,365,0.05,171,30.0,62,1.0,99,0,3.0,0,191,1,0.00,10.3,0,154,0.0,,0.05,0,-2,307,7767,4.5,a,0.3,0,0.0,0.2,1,1231,0,0.60,0.0,346,0.3,0.8,347,0,False,193,,,1.5,2,0,Antony,0.1,0,17799,4.5,0,0,,171,,183,0,2.0,90.0,0.2,376
366,Bruno Borges Fernandes,84,MID,Man Utd,4,120,13,1.03,0,46,,1.0,0,64020,61,1.24,0,107,1.18,20,173.0,7,3.0,9,2,65.0,1,52,12,1.50,73.8,0,39,0.39,,2.68,0,-1,36,188887,0.7,a,3.0,0,0.0,11.2,348,27842,0,4.79,0.52,44,3.0,3.5,36,0,False,49,1.0,,22.1,1,4,B.Fernandes,0.4,5,971272,0.31,0,0,,30,1.0,39,1,83.0,1.03,1.4,108
367,Altay Bayindir,44,GKP,Man Utd,0,501,62,0.0,0,481,,,0,366,0,0.0,0,492,0.00,41,219.0,34,0.0,552,0,0.0,0,62,0,0.00,0.0,0,45,0.0,,0.00,0,-1,432,715,0.0,a,0.0,0,0.0,0.1,0,91,0,0.00,0.0,498,0.0,0.5,455,0,False,60,,,0.0,1,0,Bayindir,0.0,0,3702,0.0,0,0,,62,,62,0,0.0,0.0,0.0,486
368,Carlos Henrique Casimiro,49,MID,Man Utd,4,200,79,1.18,0,84,,,0,5804,40,1.28,0,176,0.57,85,30.0,174,1.8,270,1,42.4,0,96,7,0.26,50.0,0,66,0.1,,0.83,-1,-1,138,33056,0.32,a,1.3,0,0.0,0.5,228,2208,0,3.23,0.39,126,1.3,1.8,240,0,False,99,,,12.2,1,3,Casemiro,0.3,1,46206,0.22,1,0,,72,,64,0,29.0,1.58,1.4,202
369,Diogo Dalot Teixeira,50,DEF,Man Utd,5,32,17,1.0,0,83,,,3,23451,90,1.34,0,72,0.57,63,173.0,25,5.0,219,2,77.4,0,7,20,0.02,50.2,0,13,0.0,,0.59,0,0,218,292551,0.14,a,4.3,0,0.0,8.4,360,84443,1,5.38,0.5,110,4.3,4.8,51,0,False,14,,,13.6,0,4,Dalot,0.9,11,299961,0.14,0,0,,26,,21,1,9.0,1.25,4.0,48
370,Christian Eriksen,54,MID,Man Utd,0,242,135,1.18,0,131,,,0,814,18,1.82,0,300,0.36,170,58.0,82,1.5,135,1,11.8,1,122,3,0.00,34.8,0,94,0.0,,0.36,0,-1,303,4097,0.43,a,1.0,0,0.0,0.2,76,1116,0,1.54,1.18,263,1.0,1.5,390,0,False,130,4.0,,4.8,1,1,Eriksen,0.2,2,11834,0.43,0,0,,129,3.0,145,0,2.0,0.0,0.6,260
371,Jonny Evans,44,DEF,Man Utd,0,283,158,0.0,0,340,,,0,507,5,0.25,0,340,0.00,151,242.0,108,1.0,507,0,5.8,0,90,2,0.00,0.9,0,114,0.0,,0.00,0,-1,397,1821,0.0,a,0.3,0,0.0,0.1,22,279,0,0.06,0.0,368,0.3,0.8,431,0,False,107,,,0.6,1,0,Evans,0.1,1,5485,0.0,0,0,,119,,116,0,0.0,0.0,0.5,326
372,Alejandro Garnacho,64,MID,Man Utd,4,100,14,0.65,0,56,,,0,48597,42,1.48,0,110,0.29,43,10.0,42,3.2,62,0,64.6,0,43,13,1.70,63.3,0,46,1.1,,1.99,0,-1,70,257918,1.29,a,3.0,0,0.0,10.9,139,56176,0,2.29,0.0,70,3.0,3.5,39,0,False,46,,,18.3,1,1,Garnacho,0.5,6,889946,0.19,0,1,,45,,41,1,55.0,2.59,2.0,105
373,Hannibal Mejbri,45,MID,Man Utd,0,540,181,0.0,0,531,0.0,,0,783,0,0.0,0,532,0.00,199,,249,0.0,434,0,0.0,0,224,0,0.00,0.0,0,224,0.0,Permanent move to Burnley,0.00,0,0,494,1740,0.0,u,0.0,0,0.0,0.1,0,0,0,0.00,0.0,537,0.0,0.0,483,0,False,215,,2024-08-30T09:47:42.727251Z,0.0,0,0,Hannibal,0.0,0,8160,0.0,0,0,0.0,222,,218,0,0.0,0.0,0.0,528
374,Tom Heaton,40,GKP,Man Utd,0,405,48,0.0,0,377,,,0,745,0,0.0,0,394,0.00,3,241.0,42,0.0,572,0,0.0,0,30,0,0.00,0.0,0,8,0.0,,0.00,0,0,318,5578,0.0,a,0.0,0,0.0,0.2,0,556,0,0.00,0.0,400,0.0,0.5,337,0,False,28,,,0.0,0,0,Heaton,0.0,0,5222,0.0,0,0,,30,,30,0,0.0,0.0,0.0,384
375,Rasmus Højlund,69,FWD,Man Utd,0,655,49,0.0,0,656,75.0,,0,2264,0,0.0,0,656,0.00,71,58.0,15,0.0,35,0,0.0,0,71,0,0.00,0.0,0,71,0.0,Lack of match fitness - 75% chance of playing,0.00,0,-1,655,5492,0.0,d,0.0,0,0.0,0.3,0,1352,0,0.00,0.0,656,0.0,0.0,294,0,False,71,,2024-08-05T15:00:04.427374Z,0.0,1,0,Højlund,0.0,0,38316,0.0,0,0,0.0,71,,71,0,0.0,0.0,0.0,654
376,Victor Lindelöf,44,DEF,Man Utd,0,486,170,0.0,0,463,0.0,,0,710,0,0.0,0,477,0.00,163,206.0,127,0.0,530,0,0.0,0,177,0,0.00,0.0,0,177,0.0,Toe Injury - Unknown return date,0.00,0,-1,413,334,0.0,i,0.0,0,0.0,0.1,0,28,0,0.00,0.0,483,0.0,0.0,463,0,False,177,,2024-08-23T10:00:06.716661Z,0.0,1,0,Lindelof,0.0,0,12066,0.0,0,0,0.0,179,,179,0,0.0,0.0,0.0,471
